"","x"
"7163",3
"7164",2
"7165",4
"7166",2
"7167",3
"7168",3
"7169",3
"7170",3
"7171",2
"7172",3
"7173",1
"7174",3
"7175",1
"7176",1
"7177",4
"7178",4
"7179",3
"7180",3
"7181",4
"7182",4
"7183",3
"7184",1
"7185",4
"7186",3
"7187",3
"7188",4
"7189",3
"7190",3
"7191",1
"7192",3
"7193",3
"7194",2
"7195",3
"7196",1
"7197",2
"7198",4
"7199",4
"7200",1
"7201",1
"7202",2
"7203",3
"7204",1
"7205",3
"7206",2
"7207",4
"7208",2
"7209",1
"7210",3
"7211",3
"7212",3
"7213",3
"7214",4
"7215",1
"7216",1
"7217",4
"7218",4
"7219",3
"7220",2
"7221",3
"7222",3
"7223",3
"7224",3
"7225",3
"7226",3
"7227",3
"7228",4
"7229",1
"7230",2
"7231",1
"7232",1
"7233",3
"7234",3
"7235",3
"7236",4
"7237",4
"7238",1
"7239",2
"7240",4
"7241",3
"7242",1
"7243",4
"7244",3
"7245",3
"7246",1
"7247",4
"7248",2
"7249",3
"7250",3
"7251",1
"7252",2
"7253",3
"7254",4
"7255",3
"7256",3
"7257",3
"7258",2
"7259",3
"7260",3
"7261",3
"7262",1
"7263",3
"7264",3
"7265",2
"7266",3
"7267",3
"7268",1
"7269",1
"7270",2
"7271",1
"7272",2
"7273",1
"7274",1
"7275",2
"7276",1
"7277",1
"7278",2
"7279",2
"7280",4
"7281",1
"7282",3
"7283",1
"7284",3
"7285",2
"7286",1
"7287",3
"7288",3
"7289",3
"7290",1
"7291",2
"7292",3
"7293",3
"7294",1
"7295",2
"7296",2
"7297",3
"7298",1
"7299",4
"7300",4
"7301",4
"7302",2
"7303",3
"7304",3
"7305",3
"7306",3
"7307",3
"7308",2
"7309",4
"7310",4
"7311",2
"7312",3
"7313",3
"7314",1
"7315",3
"7316",3
"7317",3
"7318",3
"7319",2
"7320",1
"7321",3
"7322",4
"7323",2
"7324",1
"7325",1
"7326",3
"7327",1
"7328",1
"7329",4
"7330",3
"7331",1
"7332",4
"7333",3
"7334",1
"7335",1
"7336",3
"7337",1
"7338",3
"7339",2
"7340",1
"7341",3
"7342",3
"7343",4
"7344",1
"7345",3
"7346",4
"7347",4
"7348",1
"7349",2
"7350",1
"7351",4
"7352",3
"7353",2
"7354",3
"7355",3
"7356",3
"7357",2
"7358",1
"7359",3
"7360",2
"7361",3
"7362",3
"7363",3
"7364",4
"7365",3
"7366",3
"7367",1
"7368",1
"7369",2
"7370",1
"7371",3
"7372",2
"7373",3
"7374",2
"7375",1
"7376",3
"7377",4
"7378",4
"7379",2
"7380",3
"7381",3
"7382",4
"7383",2
"7384",3
"7385",3
"7386",3
"7387",1
"7388",3
"7389",3
"7390",3
"7391",3
"7392",1
"7393",4
"7394",3
"7395",2
"7396",1
"7397",3
"7398",1
"7399",3
"7400",4
"7401",4
"7402",3
"7403",3
"7404",3
"7405",2
"7406",4
"7407",3
"7408",4
"7409",2
"7410",2
"7411",2
"7412",1
"7413",1
"7414",2
"7415",3
"7416",4
"7417",3
"7418",3
"7419",2
"7420",1
"7421",2
"7422",2
"7423",3
"7424",4
"7425",2
"7426",3
"7427",3
"7428",1
"7429",3
"7430",1
"7431",3
"7432",2
"7433",4
"7434",1
"7435",1
"7436",4
"7437",1
"7438",4
"7439",1
"7440",3
"7441",4
"7442",1
"7443",3
"7444",3
"7445",3
"7446",1
"7447",3
"7448",4
"7449",3
"7450",3
"7451",1
"7452",3
"7453",3
"7454",4
"7455",4
"7456",1
"7457",3
"7458",1
"7459",4
"7460",3
"7461",1
"7462",3
"7463",1
"7464",3
"7465",1
"7466",1
"7467",3
"7468",3
"7469",1
"7470",1
"7471",3
"7472",2
"7473",3
"7474",1
"7475",3
"7476",2
"7477",4
"7478",2
"7479",3
"7480",1
"7481",3
"7482",2
"7483",4
"7484",2
"7485",4
"7486",1
"7487",3
"7488",1
"7489",3
"7490",3
"7491",1
"7492",3
"7493",3
"7494",3
"7495",3
"7496",1
"7497",2
"7498",1
"7499",1
"7500",4
"7501",4
"7502",1
"7503",2
"7504",1
"7505",1
"7506",1
"7507",4
"7508",1
"7509",3
"7510",1
"7511",3
"7512",4
"7513",4
"7514",4
"7515",4
"7516",2
"7517",1
"7518",3
"7519",3
"7520",3
"7521",1
"7522",3
"7523",4
"7524",4
"7525",2
"7526",4
"7527",3
"7528",1
"7529",3
"7530",1
"7531",1
"7532",4
"7533",1
"7534",3
"7535",1
"7536",2
"7537",1
"7538",4
"7539",2
"7540",1
"7541",1
"7542",1
"7543",2
"7544",4
"7545",4
"7546",4
"7547",4
"7548",3
"7549",2
"7550",3
"7551",1
"7552",4
"7553",1
"7554",3
"7555",1
"7556",1
"7557",3
"7558",2
"7559",4
"7560",2
"7561",1
"7562",1
"7563",1
"7564",4
"7565",3
"7566",1
"7567",1
"7568",1
"7569",1
"7570",3
"7571",4
"7572",1
"7573",1
"7574",1
"7575",3
"7576",3
"7577",3
"7578",1
"7579",3
"7580",2
"7581",2
"7582",2
"7583",3
"7584",4
"7585",1
"7586",4
"7587",3
"7588",1
"7589",3
"7590",1
"7591",4
"7592",3
"7593",4
"7594",3
"7595",1
"7596",3
"7597",3
"7598",3
"7599",2
"7600",4
"7601",4
"7602",3
"7603",4
"7604",2
"7605",3
"7606",3
"7607",3
"7608",4
"7609",1
"7610",2
"7611",3
"7612",2
"7613",3
"7614",2
"7615",4
"7616",2
"7617",1
"7618",3
"7619",3
"7620",3
"7621",1
"7622",1
"7623",1
"7624",4
"7625",1
"7626",2
"7627",3
"7628",1
"7629",4
"7630",2
"7631",3
"7632",3
"7633",4
"7634",4
"7635",3
"7636",1
"7637",3
"7638",3
"7639",3
"7640",1
"7641",1
"7642",3
"7643",4
"7644",1
"7645",4
"7646",2
"7647",1
"7648",3
"7649",1
"7650",4
"7651",3
"7652",3
"7653",3
"7654",3
"7655",3
"7656",4
"7657",1
"7658",3
"7659",1
"7660",3
"7661",1
"7662",3
"7663",3
"7664",4
"7665",1
"7666",1
"7667",3
"7668",4
"7669",3
"7670",1
"7671",1
"7672",3
"7673",1
"7674",3
"7675",3
"7676",3
"7677",2
"7678",4
"7679",2
"7680",4
"7681",3
"7682",4
"7683",2
"7684",4
"7685",1
"7686",4
"7687",3
"7688",1
"7689",2
"7690",1
"7691",1
"7692",3
"7693",3
"7694",3
"7695",3
"7696",1
"7697",3
"7698",1
"7699",1
"7700",3
"7701",1
"7702",3
"7703",1
"7704",4
"7705",1
"7706",3
"7707",3
"7708",1
"7709",2
"7710",1
"7711",1
"7712",1
"7713",4
"7714",4
"7715",1
"7716",3
"7717",3
"7718",4
"7719",3
"7720",3
"7721",3
"7722",2
"7723",3
"7724",3
"7725",3
"7726",3
"7727",2
"7728",3
"7729",1
"7730",3
"7731",3
"7732",1
"7733",3
"7734",3
"7735",1
"7736",2
"7737",3
"7738",3
"7739",3
"7740",4
"7741",2
"7742",3
"7743",3
"7744",4
"7745",1
"7746",1
"7747",3
"7748",4
"7749",3
"7750",1
"7751",3
"7752",3
"7753",3
"7754",1
"7755",3
"7756",3
"7757",1
"7758",1
"7759",4
"7760",3
"7761",3
"7762",4
"7763",1
"7764",3
"7765",1
"7766",2
"7767",1
"7768",3
"7769",1
"7770",1
"7771",4
"7772",1
"7773",1
"7774",3
"7775",3
"7776",3
"7777",1
"7778",3
"7779",3
"7780",3
"7781",4
"7782",1
"7783",3
"7784",4
"7785",4
"7786",4
"7787",1
"7788",1
"7789",3
"7790",1
"7791",4
"7792",1
"7793",4
"7794",1
"7795",2
"7796",3
"7797",1
"7798",3
"7799",1
"7800",4
"7801",1
"7802",2
"7803",3
"7804",3
"7805",3
"7806",3
"7807",1
"7808",3
"7809",1
"7810",3
"7811",3
"7812",1
"7813",4
"7814",1
"7815",4
"7816",1
"7817",4
"7818",1
"7819",3
"7820",3
"7821",1
"7822",2
"7823",1
"7824",3
"7825",2
"7826",2
"7827",3
"7828",3
"7829",1
"7830",1
"7831",3
"7832",4
"7833",3
"7834",2
"7835",3
"7836",3
"7837",3
"7838",4
"7839",2
"7840",3
"7841",3
"7842",4
"7843",3
"7844",2
"7845",1
"7846",1
"7847",4
"7848",1
"7849",4
"7850",4
"7851",3
"7852",1
"7853",2
"7854",1
"7855",2
"7856",4
"7857",2
"7858",3
"7859",3
"7860",4
"7861",3
"7862",3
"7863",3
"7864",4
"7865",2
"7866",2
"7867",3
"7868",3
"7869",4
"7870",3
"7871",4
"7872",1
"7873",3
"7874",2
"7875",3
"7876",2
"7877",3
"7878",4
"7879",2
"7880",2
"7881",4
"7882",4
"7883",2
"7884",3
"7885",4
"7886",4
"7887",4
"7888",2
"7889",1
"7890",3
"7891",4
"7892",3
"7893",1
"7894",3
"7895",3
"7896",3
"7897",1
"7898",3
"7899",4
"7900",1
"7901",1
"7902",3
"7903",1
"7904",1
"7905",1
"7906",3
"7907",3
"7908",4
"7909",3
"7910",3
"7911",3
"7912",4
"7913",2
"7914",4
"7915",2
"7916",1
"7917",4
"7918",4
"7919",1
"7920",1
"7921",3
"7922",1
"7923",3
"7924",3
"7925",1
"7926",3
"7927",3
"7928",3
"7929",3
"7930",2
"7931",3
"7932",3
"7933",3
"7934",3
"7935",2
"7936",3
"7937",2
"7938",1
"7939",3
"7940",4
"7941",3
"7942",3
"7943",3
"7944",4
"7945",1
"7946",3
"7947",1
"7948",3
"7949",3
"7950",1
"7951",2
"7952",3
"7953",4
"7954",3
"7955",3
"7956",3
"7957",4
"7958",3
"7959",3
"7960",4
"7961",1
"7962",1
"7963",1
"7964",1
"7965",3
"7966",4
"7967",2
"7968",2
"7969",2
"7970",2
"7971",3
"7972",3
"7973",2
"7974",1
"7975",1
"7976",3
"7977",3
"7978",3
"7979",2
"7980",3
"7981",3
"7982",1
"7983",3
"7984",4
"7985",3
"7986",3
"7987",2
"7988",3
"7989",1
"7990",1
"7991",4
"7992",2
"7993",1
"7994",4
"7995",1
"7996",3
"7997",1
"7998",2
"7999",1
"8000",4
"8001",2
"8002",4
"8003",1
"8004",1
"8005",3
"8006",2
"8007",3
"8008",2
"8009",1
"8010",3
"8011",3
"8012",1
"8013",3
"8014",3
"8015",4
"8016",2
"8017",1
"8018",1
"8019",1
"8020",3
"8021",4
"8022",4
"8023",3
"8024",1
"8025",2
"8026",3
"8027",2
"8028",3
"8029",3
"8030",2
"8031",1
"8032",1
"8033",1
"8034",3
"8035",1
"8036",3
"8037",4
"8038",3
"8039",4
"8040",3
"8041",4
"8042",3
"8043",3
"8044",2
"8045",3
"8046",4
"8047",1
"8048",3
"8049",1
"8050",3
"8051",3
"8052",3
"8053",4
"8054",3
"8055",4
"8056",3
"8057",1
"8058",2
"8059",3
"8060",3
"8061",1
"8062",3
"8063",2
"8064",4
"8065",1
"8066",3
"8067",4
"8068",3
"8069",3
"8070",2
"8071",1
"8072",2
"8073",4
"8074",3
"8075",3
"8076",3
"8077",3
"8078",2
"8079",4
"8080",4
"8081",3
"8082",3
"8083",3
"8084",1
"8085",2
"8086",3
"8087",3
"8088",4
"8089",4
"8090",1
"8091",2
"8092",4
"8093",2
"8094",3
"8095",2
"8096",3
"8097",3
"8098",4
"8099",4
"8100",3
"8101",3
"8102",1
"8103",3
"8104",4
"8105",2
"8106",3
"8107",1
"8108",2
"8109",3
"8110",3
"8111",3
"8112",3
"8113",3
"8114",3
"8115",3
"8116",3
"8117",1
"8118",4
"8119",3
"8120",1
"8121",4
"8122",3
"8123",4
"8124",3
"8125",1
"8126",4
"8127",1
"8128",4
"8129",1
"8130",4
"8131",3
"8132",3
"8133",4
"8134",4
"8135",2
"8136",3
"8137",3
"8138",2
"8139",3
"8140",3
"8141",3
"8142",4
"8143",1
"8144",3
"8145",4
"8146",4
"8147",4
"8148",3
"8149",4
"8150",2
"8151",3
"8152",3
"8153",1
"8154",4
"8155",1
"8156",2
"8157",1
"8158",4
"8159",3
"8160",3
"8161",3
"8162",4
"8163",3
"8164",2
"8165",3
"8166",1
"8167",3
"8168",3
"8169",3
"8170",3
"8171",3
"8172",4
"8173",4
"8174",3
"8175",3
"8176",3
"8177",3
"8178",4
"8179",2
"8180",4
"8181",3
"8182",4
"8183",3
"8184",1
"8185",1
"8186",2
"8187",4
"8188",4
"8189",3
"8190",3
"8191",3
"8192",3
"8193",3
"8194",4
"8195",2
"8196",3
"8197",3
"8198",3
"8199",1
"8200",3
"8201",3
"8202",1
"8203",1
"8204",1
"8205",4
"8206",1
"8207",1
"8208",1
"8209",3
"8210",3
"8211",3
"8212",3
"8213",1
"8214",1
"8215",3
"8216",3
"8217",3
"8218",2
"8219",3
"8220",4
"8221",3
"8222",3
"8223",3
"8224",4
"8225",1
"8226",3
"8227",4
"8228",1
"8229",2
"8230",4
"8231",3
"8232",3
"8233",3
"8234",3
"8235",4
"8236",3
"8237",4
"8238",1
"8239",4
"8240",1
"8241",2
"8242",2
"8243",4
"8244",1
"8245",1
"8246",3
"8247",1
"8248",3
"8249",1
"8250",1
"8251",3
"8252",3
"8253",2
"8254",1
"8255",3
"8256",3
"8257",3
"8258",1
"8259",3
"8260",1
"8261",3
"8262",3
"8263",3
"8264",3
"8265",3
"8266",4
"8267",2
"8268",3
"8269",3
"8270",3
"8271",1
"8272",3
"8273",3
"8274",1
"8275",3
"8276",2
"8277",3
"8278",3
"8279",1
"8280",4
"8281",3
"8282",3
"8283",1
"8284",1
"8285",2
"8286",3
"8287",3
"8288",4
"8289",1
"8290",3
"8291",1
"8292",2
"8293",3
"8294",2
"8295",3
"8296",2
"8297",3
"8298",1
"8299",3
"8300",3
"8301",4
"8302",1
"8303",3
"8304",3
"8305",3
"8306",4
"8307",3
"8308",2
"8309",3
"8310",3
"8311",1
"8312",2
"8313",2
"8314",4
"8315",4
"8316",3
"8317",2
"8318",2
"8319",1
"8320",3
"8321",3
"8322",2
"8323",3
"8324",2
"8325",4
"8326",3
"8327",3
"8328",3
"8329",3
"8330",4
"8331",1
"8332",3
"8333",1
"8334",1
"8335",3
"8336",1
"8337",3
"8338",1
"8339",1
"8340",3
"8341",3
"8342",4
"8343",3
"8344",4
"8345",4
"8346",3
"8347",3
"8348",2
"8349",3
"8350",3
"8351",3
"8352",4
"8353",1
"8354",1
"8355",2
"8356",1
"8357",3
"8358",2
"8359",3
"8360",1
"8361",4
"8362",2
"8363",1
"8364",3
"8365",4
"8366",4
"8367",3
"8368",3
"8369",4
"8370",3
"8371",3
"8372",2
"8373",1
"8374",1
"8375",3
"8376",1
"8377",1
"8378",3
"8379",3
"8380",3
"8381",3
"8382",4
"8383",3
"8384",3
"8385",4
"8386",3
"8387",3
"8388",4
"8389",1
"8390",3
"8391",4
"8392",2
"8393",2
"8394",4
"8395",3
"8396",1
"8397",1
"8398",3
"8399",3
"8400",4
"8401",1
"8402",2
"8403",1
"8404",4
"8405",1
"8406",3
"8407",1
"8408",4
"8409",1
"8410",3
"8411",3
"8412",2
"8413",3
"8414",3
"8415",1
"8416",3
"8417",4
"8418",3
"8419",3
"8420",3
"8421",4
"8422",1
"8423",2
"8424",1
"8425",2
"8426",3
"8427",1
"8428",4
"8429",2
"8430",3
"8431",3
"8432",1
"8433",2
"8434",4
"8435",3
"8436",1
"8437",4
"8438",3
"8439",1
"8440",3
"8441",3
"8442",3
"8443",2
"8444",4
"8445",2
"8446",1
"8447",1
"8448",1
"8449",3
"8450",1
"8451",4
"8452",3
"8453",2
"8454",1
"8455",4
"8456",1
"8457",2
"8458",2
"8459",4
"8460",1
"8461",1
"8462",4
"8463",4
"8464",2
"8465",1
"8466",2
"8467",4
"8468",3
"8469",4
"8470",1
"8471",3
"8472",4
"8473",3
"8474",1
"8475",4
"8476",3
"8477",2
"8478",3
"8479",3
"8480",3
"8481",3
"8482",1
"8483",3
"8484",4
"8485",4
"8486",3
"8487",1
"8488",2
"8489",4
"8490",1
"8491",1
"8492",2
"8493",3
"8494",3
"8495",2
"8496",3
"8497",3
"8498",1
"8499",3
"8500",1
"8501",4
"8502",3
"8503",1
"8504",4
"8505",4
"8506",3
"8507",4
"8508",1
"8509",2
"8510",2
"8511",4
"8512",4
"8513",2
"8514",4
"8515",3
"8516",1
"8517",4
"8518",4
"8519",1
"8520",4
"8521",3
"8522",3
"8523",3
"8524",1
"8525",3
"8526",3
"8527",2
"8528",2
"8529",1
"8530",4
"8531",3
"8532",1
"8533",3
"8534",2
"8535",2
"8536",3
"8537",2
"8538",1
"8539",3
"8540",4
"8541",1
"8542",1
"8543",1
"8544",3
"8545",2
"8546",3
"8547",3
"8548",4
"8549",4
"8550",1
"8551",2
"8552",3
"8553",3
"8554",3
"8555",2
"8556",2
"8557",3
"8558",3
"8559",1
"8560",3
"8561",3
"8562",1
"8563",3
"8564",3
"8565",3
"8566",3
"8567",3
"8568",1
"8569",3
"8570",3
"8571",1
"8572",3
"8573",3
"8574",3
"8575",4
"8576",4
"8577",4
"8578",3
"8579",3
"8580",1
"8581",3
"8582",2
"8583",1
"8584",3
"8585",1
"8586",3
"8587",2
"8588",2
"8589",2
"8590",1
"8591",3
"8592",3
"8593",4
"8594",3
"8595",1
"8596",3
"8597",1
"8598",1
"8599",1
"8600",3
"8601",2
"8602",1
"8603",3
"8604",2
"8605",3
"8606",3
"8607",3
"8608",3
"8609",2
"8610",3
"8611",4
"8612",3
"8613",3
"8614",4
"8615",1
"8616",3
"8617",2
"8618",3
"8619",3
"8620",1
"8621",3
"8622",4
"8623",1
"8624",3
"8625",1
"8626",3
"8627",3
"8628",3
"8629",1
"8630",3
"8631",3
"8632",3
"8633",4
"8634",1
"8635",4
"8636",2
"8637",1
"8638",3
"8639",4
"8640",2
"8641",3
"8642",2
"8643",3
"8644",3
"8645",3
"8646",2
"8647",3
"8648",1
"8649",3
"8650",4
"8651",1
"8652",3
"8653",4
"8654",1
"8655",4
"8656",3
"8657",3
"8658",1
"8659",2
"8660",4
"8661",1
"8662",4
"8663",1
"8664",2
"8665",3
"8666",3
"8667",1
"8668",1
"8669",3
"8670",4
"8671",1
"8672",2
"8673",1
"8674",1
"8675",3
"8676",2
"8677",2
"8678",3
"8679",3
"8680",3
"8681",2
"8682",3
"8683",3
"8684",2
"8685",1
"8686",3
"8687",3
"8688",3
"8689",1
"8690",4
"8691",1
"8692",3
"8693",4
"8694",3
"8695",3
"8696",3
"8697",1
"8698",3
"8699",3
"8700",1
"8701",2
"8702",4
"8703",3
"8704",1
"8705",2
"8706",3
"8707",1
"8708",1
"8709",3
"8710",3
"8711",2
"8712",3
"8713",2
"8714",4
"8715",4
"8716",3
"8717",1
"8718",1
"8719",3
"8720",2
"8721",3
"8722",4
"8723",1
"8724",1
"8725",1
"8726",3
"8727",1
"8728",4
"8729",1
"8730",1
"8731",2
"8732",3
"8733",3
"8734",4
"8735",1
"8736",1
"8737",4
"8738",3
"8739",1
"8740",1
"8741",2
"8742",3
"8743",3
"8744",2
"8745",4
"8746",3
"8747",4
"8748",3
"8749",3
"8750",2
"8751",4
"8752",3
"8753",4
"8754",2
"8755",3
"8756",3
"8757",1
"8758",3
"8759",2
"8760",3
"8761",4
"8762",2
"8763",1
"8764",4
"8765",1
"8766",2
"8767",2
"8768",1
"8769",3
"8770",1
"8771",3
"8772",1
"8773",2
"8774",2
"8775",3
"8776",3
"8777",2
"8778",4
"8779",3
"8780",1
"8781",4
"8782",3
"8783",1
"8784",1
"8785",3
"8786",3
"8787",1
"8788",3
"8789",4
"8790",4
"8791",1
"8792",4
"8793",3
"8794",3
"8795",3
"8796",4
"8797",3
"8798",3
"8799",1
"8800",4
"8801",2
"8802",3
"8803",2
"8804",2
"8805",4
"8806",3
"8807",2
"8808",3
"8809",3
"8810",3
"8811",1
"8812",4
"8813",3
"8814",2
"8815",1
"8816",4
"8817",1
"8818",1
"8819",3
"8820",2
"8821",3
"8822",4
"8823",3
"8824",4
"8825",3
"8826",3
"8827",3
"8828",3
"8829",4
"8830",3
"8831",4
"8832",3
"8833",3
"8834",1
"8835",4
"8836",3
"8837",3
"8838",4
"8839",2
"8840",4
"8841",1
"8842",3
"8843",3
"8844",3
"8845",4
"8846",4
"8847",3
"8848",1
"8849",1
"8850",1
"8851",1
"8852",2
"8853",3
"8854",3
"8855",4
"8856",3
"8857",1
"8858",2
"8859",1
"8860",4
"8861",2
"8862",4
"8863",4
"8864",3
"8865",4
"8866",4
"8867",3
"8868",4
"8869",1
"8870",3
"8871",3
"8872",3
"8873",3
"8874",2
"8875",1
"8876",4
"8877",3
"8878",3
"8879",2
"8880",2
"8881",1
"8882",3
"8883",3
"8884",3
"8885",3
"8886",2
"8887",1
"8888",4
"8889",3
"8890",3
"8891",3
"8892",1
"8893",2
"8894",1
"8895",1
"8896",3
"8897",4
"8898",3
"8899",3
"8900",2
"8901",1
"8902",1
"8903",4
"8904",3
"8905",1
"8906",3
"8907",2
"8908",4
"8909",3
"8910",1
"8911",4
"8912",3
"8913",1
"8914",2
"8915",2
"8916",3
"8917",2
"8918",1
"8919",4
"8920",3
"8921",1
"8922",1
"8923",3
"8924",1
"8925",1
"8926",1
"8927",4
"8928",2
"8929",2
"8930",2
"8931",1
"8932",2
"8933",3
"8934",2
"8935",1
"8936",3
"8937",3
"8938",1
"8939",4
"8940",2
"8941",4
"8942",1
"8943",4
"8944",4
"8945",3
"8946",1
"8947",3
"8948",4
"8949",3
"8950",1
"8951",3
"8952",3
"8953",2
"8954",4
"8955",3
"8956",1
"8957",3
"8958",4
"8959",4
"8960",2
"8961",4
"8962",4
"8963",3
"8964",3
"8965",4
"8966",4
"8967",4
"8968",3
"8969",1
"8970",1
"8971",2
"8972",3
"8973",3
"8974",1
"8975",3
"8976",3
"8977",3
"8978",3
"8979",1
"8980",1
"8981",3
"8982",2
"8983",1
"8984",3
"8985",4
"8986",4
"8987",3
"8988",3
"8989",2
"8990",4
"8991",2
"8992",3
"8993",4
"8994",4
"8995",4
"8996",3
"8997",4
"8998",2
"8999",3
"9000",3
"9001",4
"9002",3
"9003",2
"9004",3
"9005",4
"9006",2
"9007",1
"9008",2
"9009",1
"9010",1
"9011",4
"9012",1
"9013",2
"9014",3
"9015",3
"9016",3
"9017",3
"9018",3
"9019",4
"9020",3
"9021",2
"9022",3
"9023",3
"9024",3
"9025",4
"9026",4
"9027",1
"9028",3
"9029",4
"9030",3
"9031",3
"9032",4
"9033",2
"9034",3
"9035",3
"9036",4
"9037",3
"9038",1
"9039",3
"9040",3
"9041",3
"9042",3
"9043",4
"9044",3
"9045",3
"9046",4
"9047",1
"9048",3
"9049",1
"9050",4
"9051",4
"9052",4
"9053",4
"9054",4
"9055",3
"9056",3
"9057",2
"9058",3
"9059",2
"9060",3
"9061",1
"9062",3
"9063",3
"9064",1
"9065",3
"9066",1
"9067",1
"9068",3
"9069",4
"9070",1
"9071",1
"9072",4
"9073",3
"9074",4
"9075",1
"9076",2
"9077",1
"9078",4
"9079",1
"9080",3
"9081",3
"9082",3
"9083",3
"9084",3
"9085",1
"9086",4
"9087",1
"9088",3
"9089",1
"9090",1
"9091",4
"9092",4
"9093",2
"9094",2
"9095",1
"9096",3
"9097",3
"9098",3
"9099",2
"9100",3
"9101",4
"9102",1
"9103",3
"9104",3
"9105",2
"9106",4
"9107",1
"9108",3
"9109",3
"9110",1
"9111",3
"9112",1
"9113",2
"9114",3
"9115",1
"9116",4
"9117",4
"9118",4
"9119",3
"9120",1
"9121",4
"9122",2
"9123",3
"9124",3
"9125",1
"9126",1
"9127",3
"9128",1
"9129",3
"9130",4
"9131",1
"9132",3
"9133",3
"9134",3
"9135",4
"9136",2
"9137",1
"9138",4
"9139",3
"9140",1
"9141",1
"9142",4
"9143",4
"9144",4
"9145",3
"9146",1
"9147",3
"9148",1
"9149",1
"9150",2
"9151",3
"9152",4
"9153",3
"9154",2
"9155",4
"9156",4
"9157",4
"9158",3
"9159",3
"9160",2
"9161",4
"9162",3
"9163",1
"9164",4
"9165",3
"9166",3
"9167",3
"9168",4
"9169",1
"9170",2
"9171",4
"9172",3
"9173",3
"9174",2
"9175",3
"9176",3
"9177",1
"9178",1
"9179",4
"9180",2
"9181",2
"9182",1
"9183",3
"9184",1
"9185",4
"9186",2
"9187",4
"9188",3
"9189",4
"9190",3
"9191",1
"9192",4
"9193",1
"9194",4
"9195",4
"9196",2
"9197",4
"9198",1
"9199",2
"9200",3
"9201",1
"9202",3
"9203",3
"9204",1
"9205",3
"9206",3
"9207",4
"9208",4
"9209",3
"9210",1
"9211",3
"9212",2
"9213",1
"9214",3
"9215",2
"9216",4
"9217",3
"9218",2
"9219",1
"9220",3
"9221",1
"9222",4
"9223",3
"9224",2
"9225",4
"9226",4
"9227",3
"9228",3
"9229",3
"9230",4
"9231",4
"9232",1
"9233",1
"9234",2
"9235",3
"9236",2
"9237",3
"9238",1
"9239",3
"9240",2
"9241",2
"9242",3
"9243",1
"9244",1
"9245",1
"9246",3
"9247",3
"9248",4
"9249",1
"9250",1
"9251",2
"9252",4
"9253",4
"9254",3
"9255",4
"9256",3
"9257",4
"9258",1
"9259",4
"9260",2
"9261",4
"9262",3
"9263",3
"9264",1
"9265",1
"9266",3
"9267",4
"9268",3
"9269",3
"9270",3
"9271",3
"9272",2
"9273",1
"9274",1
"9275",1
"9276",4
"9277",2
"9278",1
"9279",1
"9280",4
"9281",2
"9282",4
"9283",1
"9284",1
"9285",1
"9286",4
"9287",4
"9288",1
"9289",2
"9290",3
"9291",3
"9292",1
"9293",1
"9294",2
"9295",3
"9296",4
"9297",3
"9298",3
"9299",3
"9300",1
"9301",4
"9302",3
"9303",4
"9304",1
"9305",1
"9306",3
"9307",1
"9308",3
"9309",3
"9310",1
"9311",1
"9312",2
"9313",4
"9314",2
"9315",3
"9316",3
"9317",3
"9318",4
"9319",4
"9320",3
"9321",2
"9322",3
"9323",1
"9324",3
"9325",1
"9326",3
"9327",3
"9328",2
"9329",1
"9330",3
"9331",4
"9332",1
"9333",4
"9334",2
"9335",1
"9336",3
"9337",3
"9338",1
"9339",3
"9340",4
"9341",3
"9342",4
"9343",2
"9344",3
"9345",3
"9346",2
"9347",4
"9348",4
"9349",2
"9350",4
"9351",3
"9352",1
"9353",2
"9354",4
"9355",3
"9356",1
"9357",3
"9358",4
"9359",3
"9360",4
"9361",1
"9362",2
"9363",3
"9364",3
"9365",4
"9366",3
"9367",3
"9368",3
"9369",3
"9370",4
"9371",1
"9372",3
"9373",3
"9374",4
"9375",3
"9376",3
"9377",3
"9378",1
"9379",2
"9380",3
"9381",3
"9382",1
"9383",4
"9384",1
"9385",4
"9386",2
"9387",1
"9388",1
"9389",3
"9390",2
"9391",3
"9392",4
"9393",4
"9394",4
"9395",1
"9396",3
"9397",3
"9398",3
"9399",3
"9400",3
"9401",1
"9402",3
"9403",3
"9404",3
"9405",4
"9406",3
"9407",3
"9408",1
"9409",4
"9410",3
"9411",1
"9412",4
"9413",3
"9414",3
"9415",3
"9416",1
"9417",4
"9418",3
"9419",3
"9420",3
"9421",3
"9422",3
"9423",3
"9424",3
"9425",1
"9426",3
"9427",4
"9428",3
"9429",2
"9430",4
"9431",3
"9432",2
"9433",3
"9434",3
"9435",3
"9436",4
"9437",2
"9438",3
"9439",3
"9440",3
"9441",3
"9442",2
"9443",4
"9444",3
"9445",3
"9446",3
"9447",4
"9448",3
"9449",3
"9450",4
"9451",4
"9452",1
"9453",1
"9454",3
"9455",2
"9456",4
"9457",1
"9458",3
"9459",3
"9460",3
"9461",4
"9462",1
"9463",3
"9464",4
"9465",4
"9466",1
"9467",4
"9468",3
"9469",3
"9470",4
"9471",4
"9472",2
"9473",2
"9474",2
"9475",4
"9476",1
"9477",3
"9478",2
"9479",3
"9480",2
"9481",1
"9482",1
"9483",3
"9484",1
"9485",3
"9486",3
"9487",2
"9488",3
"9489",4
"9490",2
"9491",4
"9492",1
"9493",3
"9494",2
