"","x"
"7163",1
"7164",3
"7165",1
"7166",4
"7167",3
"7168",3
"7169",4
"7170",1
"7171",3
"7172",3
"7173",4
"7174",3
"7175",3
"7176",1
"7177",1
"7178",4
"7179",3
"7180",3
"7181",3
"7182",3
"7183",3
"7184",3
"7185",1
"7186",1
"7187",4
"7188",1
"7189",4
"7190",1
"7191",1
"7192",3
"7193",1
"7194",1
"7195",3
"7196",1
"7197",3
"7198",3
"7199",3
"7200",4
"7201",1
"7202",4
"7203",3
"7204",1
"7205",4
"7206",1
"7207",3
"7208",3
"7209",4
"7210",3
"7211",1
"7212",3
"7213",1
"7214",4
"7215",1
"7216",1
"7217",1
"7218",1
"7219",3
"7220",3
"7221",1
"7222",1
"7223",1
"7224",1
"7225",3
"7226",1
"7227",1
"7228",3
"7229",3
"7230",3
"7231",4
"7232",3
"7233",1
"7234",1
"7235",1
"7236",1
"7237",1
"7238",4
"7239",3
"7240",4
"7241",3
"7242",3
"7243",3
"7244",1
"7245",1
"7246",4
"7247",1
"7248",4
"7249",1
"7250",3
"7251",3
"7252",1
"7253",1
"7254",3
"7255",3
"7256",3
"7257",1
"7258",3
"7259",1
"7260",3
"7261",3
"7262",3
"7263",3
"7264",1
"7265",3
"7266",3
"7267",3
"7268",4
"7269",3
"7270",3
"7271",3
"7272",4
"7273",1
"7274",3
"7275",4
"7276",3
"7277",1
"7278",1
"7279",1
"7280",4
"7281",3
"7282",3
"7283",1
"7284",3
"7285",3
"7286",3
"7287",1
"7288",1
"7289",1
"7290",4
"7291",1
"7292",1
"7293",4
"7294",1
"7295",3
"7296",1
"7297",3
"7298",1
"7299",3
"7300",1
"7301",1
"7302",3
"7303",1
"7304",1
"7305",3
"7306",3
"7307",1
"7308",3
"7309",3
"7310",3
"7311",1
"7312",1
"7313",3
"7314",3
"7315",3
"7316",3
"7317",4
"7318",1
"7319",3
"7320",1
"7321",3
"7322",1
"7323",3
"7324",1
"7325",3
"7326",1
"7327",3
"7328",1
"7329",4
"7330",1
"7331",1
"7332",1
"7333",1
"7334",1
"7335",1
"7336",3
"7337",1
"7338",1
"7339",3
"7340",4
"7341",3
"7342",1
"7343",4
"7344",4
"7345",3
"7346",3
"7347",3
"7348",3
"7349",3
"7350",4
"7351",3
"7352",1
"7353",4
"7354",1
"7355",1
"7356",3
"7357",1
"7358",1
"7359",3
"7360",1
"7361",4
"7362",3
"7363",1
"7364",1
"7365",3
"7366",1
"7367",1
"7368",3
"7369",1
"7370",1
"7371",3
"7372",3
"7373",1
"7374",1
"7375",3
"7376",1
"7377",1
"7378",3
"7379",1
"7380",3
"7381",1
"7382",1
"7383",3
"7384",3
"7385",1
"7386",1
"7387",1
"7388",1
"7389",1
"7390",3
"7391",3
"7392",2
"7393",1
"7394",3
"7395",1
"7396",4
"7397",3
"7398",3
"7399",3
"7400",1
"7401",3
"7402",3
"7403",3
"7404",1
"7405",3
"7406",1
"7407",1
"7408",3
"7409",1
"7410",3
"7411",1
"7412",3
"7413",3
"7414",3
"7415",3
"7416",3
"7417",1
"7418",1
"7419",3
"7420",3
"7421",3
"7422",4
"7423",3
"7424",4
"7425",1
"7426",3
"7427",4
"7428",3
"7429",3
"7430",1
"7431",3
"7432",4
"7433",4
"7434",4
"7435",3
"7436",1
"7437",3
"7438",1
"7439",4
"7440",3
"7441",1
"7442",1
"7443",4
"7444",4
"7445",3
"7446",4
"7447",3
"7448",3
"7449",4
"7450",4
"7451",3
"7452",1
"7453",1
"7454",1
"7455",3
"7456",3
"7457",1
"7458",4
"7459",1
"7460",1
"7461",3
"7462",1
"7463",1
"7464",3
"7465",3
"7466",3
"7467",1
"7468",1
"7469",1
"7470",3
"7471",1
"7472",4
"7473",1
"7474",1
"7475",3
"7476",3
"7477",4
"7478",3
"7479",1
"7480",3
"7481",1
"7482",4
"7483",1
"7484",3
"7485",4
"7486",1
"7487",3
"7488",4
"7489",1
"7490",3
"7491",3
"7492",3
"7493",4
"7494",3
"7495",3
"7496",3
"7497",1
"7498",1
"7499",1
"7500",3
"7501",3
"7502",3
"7503",4
"7504",3
"7505",3
"7506",3
"7507",1
"7508",1
"7509",3
"7510",4
"7511",1
"7512",1
"7513",1
"7514",1
"7515",1
"7516",1
"7517",3
"7518",1
"7519",3
"7520",1
"7521",3
"7522",3
"7523",3
"7524",4
"7525",1
"7526",3
"7527",2
"7528",1
"7529",3
"7530",3
"7531",3
"7532",3
"7533",3
"7534",1
"7535",3
"7536",3
"7537",1
"7538",3
"7539",1
"7540",2
"7541",3
"7542",3
"7543",3
"7544",1
"7545",3
"7546",3
"7547",3
"7548",3
"7549",1
"7550",3
"7551",3
"7552",3
"7553",1
"7554",1
"7555",3
"7556",4
"7557",1
"7558",3
"7559",3
"7560",4
"7561",3
"7562",3
"7563",1
"7564",1
"7565",3
"7566",3
"7567",3
"7568",3
"7569",1
"7570",1
"7571",3
"7572",3
"7573",1
"7574",1
"7575",4
"7576",1
"7577",3
"7578",3
"7579",1
"7580",3
"7581",1
"7582",3
"7583",1
"7584",4
"7585",1
"7586",1
"7587",1
"7588",1
"7589",3
"7590",1
"7591",1
"7592",1
"7593",3
"7594",3
"7595",3
"7596",4
"7597",3
"7598",1
"7599",3
"7600",3
"7601",3
"7602",1
"7603",3
"7604",3
"7605",4
"7606",4
"7607",1
"7608",1
"7609",3
"7610",3
"7611",3
"7612",4
"7613",3
"7614",3
"7615",1
"7616",1
"7617",1
"7618",1
"7619",4
"7620",3
"7621",3
"7622",4
"7623",1
"7624",1
"7625",3
"7626",1
"7627",3
"7628",3
"7629",3
"7630",1
"7631",3
"7632",3
"7633",3
"7634",1
"7635",4
"7636",1
"7637",3
"7638",1
"7639",3
"7640",3
"7641",1
"7642",4
"7643",3
"7644",3
"7645",3
"7646",1
"7647",3
"7648",3
"7649",1
"7650",1
"7651",3
"7652",3
"7653",3
"7654",3
"7655",4
"7656",3
"7657",4
"7658",1
"7659",1
"7660",4
"7661",3
"7662",1
"7663",4
"7664",3
"7665",3
"7666",3
"7667",1
"7668",1
"7669",3
"7670",1
"7671",3
"7672",3
"7673",3
"7674",1
"7675",3
"7676",3
"7677",3
"7678",1
"7679",3
"7680",1
"7681",3
"7682",4
"7683",1
"7684",3
"7685",3
"7686",1
"7687",3
"7688",1
"7689",1
"7690",1
"7691",1
"7692",1
"7693",2
"7694",4
"7695",4
"7696",3
"7697",3
"7698",3
"7699",1
"7700",3
"7701",1
"7702",1
"7703",1
"7704",4
"7705",3
"7706",3
"7707",4
"7708",3
"7709",3
"7710",1
"7711",3
"7712",1
"7713",1
"7714",3
"7715",3
"7716",1
"7717",3
"7718",3
"7719",1
"7720",1
"7721",1
"7722",1
"7723",3
"7724",1
"7725",1
"7726",1
"7727",3
"7728",3
"7729",1
"7730",1
"7731",3
"7732",1
"7733",3
"7734",1
"7735",4
"7736",1
"7737",3
"7738",1
"7739",3
"7740",1
"7741",1
"7742",3
"7743",1
"7744",3
"7745",3
"7746",3
"7747",1
"7748",3
"7749",3
"7750",3
"7751",1
"7752",4
"7753",1
"7754",3
"7755",1
"7756",4
"7757",1
"7758",1
"7759",3
"7760",1
"7761",3
"7762",3
"7763",1
"7764",3
"7765",1
"7766",3
"7767",1
"7768",1
"7769",3
"7770",3
"7771",1
"7772",1
"7773",1
"7774",4
"7775",1
"7776",3
"7777",1
"7778",1
"7779",3
"7780",3
"7781",1
"7782",4
"7783",4
"7784",1
"7785",3
"7786",1
"7787",3
"7788",1
"7789",4
"7790",4
"7791",3
"7792",1
"7793",1
"7794",3
"7795",1
"7796",3
"7797",4
"7798",1
"7799",1
"7800",3
"7801",1
"7802",1
"7803",3
"7804",3
"7805",4
"7806",3
"7807",3
"7808",3
"7809",1
"7810",4
"7811",3
"7812",3
"7813",3
"7814",3
"7815",3
"7816",3
"7817",3
"7818",1
"7819",3
"7820",3
"7821",1
"7822",3
"7823",1
"7824",3
"7825",1
"7826",1
"7827",3
"7828",3
"7829",1
"7830",4
"7831",1
"7832",3
"7833",1
"7834",3
"7835",1
"7836",1
"7837",3
"7838",3
"7839",1
"7840",4
"7841",3
"7842",1
"7843",1
"7844",4
"7845",3
"7846",3
"7847",1
"7848",3
"7849",3
"7850",1
"7851",4
"7852",3
"7853",4
"7854",1
"7855",3
"7856",1
"7857",1
"7858",1
"7859",1
"7860",1
"7861",3
"7862",3
"7863",1
"7864",1
"7865",3
"7866",3
"7867",3
"7868",3
"7869",1
"7870",3
"7871",4
"7872",4
"7873",3
"7874",1
"7875",1
"7876",1
"7877",1
"7878",1
"7879",1
"7880",1
"7881",1
"7882",3
"7883",3
"7884",4
"7885",3
"7886",3
"7887",3
"7888",3
"7889",4
"7890",1
"7891",3
"7892",3
"7893",1
"7894",3
"7895",3
"7896",4
"7897",1
"7898",3
"7899",3
"7900",1
"7901",4
"7902",1
"7903",1
"7904",3
"7905",1
"7906",3
"7907",3
"7908",4
"7909",3
"7910",4
"7911",1
"7912",1
"7913",1
"7914",1
"7915",3
"7916",3
"7917",3
"7918",3
"7919",1
"7920",3
"7921",1
"7922",2
"7923",3
"7924",4
"7925",3
"7926",2
"7927",4
"7928",3
"7929",4
"7930",3
"7931",3
"7932",3
"7933",3
"7934",1
"7935",3
"7936",1
"7937",4
"7938",1
"7939",1
"7940",1
"7941",1
"7942",1
"7943",3
"7944",1
"7945",1
"7946",4
"7947",3
"7948",4
"7949",4
"7950",1
"7951",3
"7952",4
"7953",1
"7954",3
"7955",4
"7956",1
"7957",1
"7958",3
"7959",1
"7960",1
"7961",3
"7962",3
"7963",3
"7964",3
"7965",1
"7966",4
"7967",1
"7968",3
"7969",3
"7970",3
"7971",3
"7972",3
"7973",4
"7974",1
"7975",3
"7976",1
"7977",1
"7978",1
"7979",1
"7980",1
"7981",4
"7982",3
"7983",3
"7984",3
"7985",1
"7986",4
"7987",1
"7988",3
"7989",3
"7990",3
"7991",1
"7992",1
"7993",3
"7994",1
"7995",3
"7996",4
"7997",3
"7998",1
"7999",3
"8000",4
"8001",4
"8002",3
"8003",1
"8004",4
"8005",1
"8006",3
"8007",3
"8008",4
"8009",3
"8010",1
"8011",3
"8012",3
"8013",1
"8014",3
"8015",4
"8016",3
"8017",3
"8018",3
"8019",1
"8020",1
"8021",3
"8022",1
"8023",3
"8024",3
"8025",1
"8026",1
"8027",1
"8028",1
"8029",4
"8030",3
"8031",4
"8032",3
"8033",3
"8034",3
"8035",1
"8036",1
"8037",3
"8038",3
"8039",1
"8040",3
"8041",4
"8042",2
"8043",4
"8044",1
"8045",3
"8046",3
"8047",3
"8048",1
"8049",3
"8050",4
"8051",1
"8052",3
"8053",3
"8054",3
"8055",1
"8056",3
"8057",4
"8058",1
"8059",3
"8060",1
"8061",3
"8062",1
"8063",1
"8064",2
"8065",1
"8066",1
"8067",1
"8068",1
"8069",3
"8070",3
"8071",3
"8072",1
"8073",3
"8074",3
"8075",1
"8076",1
"8077",3
"8078",1
"8079",3
"8080",3
"8081",1
"8082",1
"8083",3
"8084",3
"8085",1
"8086",3
"8087",1
"8088",3
"8089",4
"8090",2
"8091",4
"8092",3
"8093",4
"8094",3
"8095",3
"8096",4
"8097",3
"8098",3
"8099",1
"8100",3
"8101",3
"8102",3
"8103",3
"8104",3
"8105",1
"8106",1
"8107",4
"8108",1
"8109",1
"8110",1
"8111",3
"8112",3
"8113",1
"8114",1
"8115",3
"8116",4
"8117",4
"8118",1
"8119",4
"8120",3
"8121",1
"8122",1
"8123",3
"8124",1
"8125",3
"8126",3
"8127",1
"8128",3
"8129",3
"8130",1
"8131",1
"8132",4
"8133",1
"8134",3
"8135",3
"8136",3
"8137",3
"8138",1
"8139",1
"8140",1
"8141",3
"8142",1
"8143",4
"8144",1
"8145",4
"8146",3
"8147",4
"8148",1
"8149",3
"8150",1
"8151",3
"8152",1
"8153",1
"8154",1
"8155",1
"8156",1
"8157",3
"8158",1
"8159",1
"8160",4
"8161",3
"8162",4
"8163",3
"8164",1
"8165",3
"8166",3
"8167",3
"8168",4
"8169",1
"8170",3
"8171",1
"8172",3
"8173",4
"8174",3
"8175",3
"8176",1
"8177",1
"8178",4
"8179",1
"8180",3
"8181",1
"8182",1
"8183",3
"8184",3
"8185",3
"8186",1
"8187",2
"8188",2
"8189",1
"8190",4
"8191",1
"8192",3
"8193",4
"8194",1
"8195",3
"8196",3
"8197",4
"8198",1
"8199",1
"8200",3
"8201",3
"8202",3
"8203",1
"8204",1
"8205",1
"8206",1
"8207",3
"8208",3
"8209",2
"8210",3
"8211",1
"8212",3
"8213",3
"8214",1
"8215",4
"8216",3
"8217",1
"8218",1
"8219",4
"8220",3
"8221",4
"8222",4
"8223",3
"8224",3
"8225",4
"8226",4
"8227",3
"8228",4
"8229",3
"8230",1
"8231",1
"8232",1
"8233",3
"8234",1
"8235",1
"8236",3
"8237",4
"8238",3
"8239",4
"8240",3
"8241",1
"8242",1
"8243",4
"8244",3
"8245",4
"8246",4
"8247",4
"8248",3
"8249",1
"8250",1
"8251",3
"8252",3
"8253",3
"8254",1
"8255",1
"8256",3
"8257",3
"8258",3
"8259",3
"8260",4
"8261",3
"8262",3
"8263",4
"8264",3
"8265",3
"8266",1
"8267",3
"8268",3
"8269",3
"8270",1
"8271",3
"8272",1
"8273",1
"8274",4
"8275",3
"8276",1
"8277",4
"8278",1
"8279",3
"8280",1
"8281",4
"8282",3
"8283",3
"8284",1
"8285",3
"8286",1
"8287",1
"8288",2
"8289",4
"8290",3
"8291",1
"8292",1
"8293",3
"8294",1
"8295",4
"8296",1
"8297",1
"8298",3
"8299",3
"8300",3
"8301",3
"8302",1
"8303",1
"8304",3
"8305",3
"8306",3
"8307",4
"8308",1
"8309",3
"8310",1
"8311",3
"8312",4
"8313",1
"8314",3
"8315",3
"8316",1
"8317",3
"8318",3
"8319",4
"8320",3
"8321",3
"8322",1
"8323",3
"8324",1
"8325",3
"8326",3
"8327",1
"8328",1
"8329",3
"8330",4
"8331",3
"8332",3
"8333",3
"8334",3
"8335",1
"8336",3
"8337",1
"8338",1
"8339",4
"8340",1
"8341",3
"8342",3
"8343",1
"8344",3
"8345",3
"8346",1
"8347",3
"8348",1
"8349",3
"8350",1
"8351",3
"8352",3
"8353",3
"8354",3
"8355",3
"8356",1
"8357",3
"8358",1
"8359",3
"8360",1
"8361",3
"8362",4
"8363",1
"8364",3
"8365",3
"8366",3
"8367",1
"8368",1
"8369",1
"8370",3
"8371",1
"8372",1
"8373",3
"8374",3
"8375",3
"8376",1
"8377",3
"8378",3
"8379",3
"8380",1
"8381",4
"8382",4
"8383",1
"8384",3
"8385",1
"8386",1
"8387",3
"8388",4
"8389",3
"8390",3
"8391",3
"8392",3
"8393",4
"8394",1
"8395",3
"8396",3
"8397",1
"8398",1
"8399",1
"8400",3
"8401",3
"8402",1
"8403",1
"8404",1
"8405",3
"8406",1
"8407",1
"8408",3
"8409",4
"8410",1
"8411",1
"8412",1
"8413",3
"8414",3
"8415",3
"8416",3
"8417",1
"8418",3
"8419",1
"8420",4
"8421",1
"8422",1
"8423",1
"8424",3
"8425",3
"8426",1
"8427",3
"8428",1
"8429",1
"8430",1
"8431",3
"8432",3
"8433",3
"8434",4
"8435",3
"8436",1
"8437",1
"8438",3
"8439",3
"8440",3
"8441",3
"8442",1
"8443",3
"8444",1
"8445",1
"8446",3
"8447",1
"8448",1
"8449",1
"8450",1
"8451",3
"8452",3
"8453",3
"8454",1
"8455",3
"8456",1
"8457",4
"8458",1
"8459",3
"8460",3
"8461",3
"8462",1
"8463",1
"8464",1
"8465",3
"8466",1
"8467",3
"8468",4
"8469",1
"8470",3
"8471",3
"8472",3
"8473",4
"8474",1
"8475",1
"8476",3
"8477",3
"8478",4
"8479",3
"8480",3
"8481",3
"8482",3
"8483",1
"8484",1
"8485",3
"8486",1
"8487",4
"8488",1
"8489",4
"8490",1
"8491",1
"8492",1
"8493",3
"8494",4
"8495",4
"8496",3
"8497",3
"8498",3
"8499",3
"8500",3
"8501",1
"8502",4
"8503",3
"8504",1
"8505",1
"8506",1
"8507",1
"8508",1
"8509",4
"8510",3
"8511",3
"8512",3
"8513",1
"8514",3
"8515",3
"8516",3
"8517",4
"8518",3
"8519",3
"8520",4
"8521",1
"8522",3
"8523",3
"8524",1
"8525",1
"8526",3
"8527",3
"8528",1
"8529",4
"8530",3
"8531",3
"8532",1
"8533",3
"8534",3
"8535",3
"8536",2
"8537",3
"8538",4
"8539",1
"8540",3
"8541",1
"8542",3
"8543",3
"8544",3
"8545",3
"8546",1
"8547",1
"8548",1
"8549",1
"8550",1
"8551",1
"8552",4
"8553",3
"8554",3
"8555",1
"8556",1
"8557",1
"8558",1
"8559",3
"8560",1
"8561",1
"8562",1
"8563",3
"8564",1
"8565",3
"8566",1
"8567",3
"8568",3
"8569",1
"8570",3
"8571",1
"8572",1
"8573",3
"8574",2
"8575",3
"8576",3
"8577",3
"8578",1
"8579",1
"8580",3
"8581",4
"8582",1
"8583",3
"8584",1
"8585",1
"8586",3
"8587",3
"8588",4
"8589",2
"8590",1
"8591",3
"8592",4
"8593",3
"8594",4
"8595",3
"8596",3
"8597",1
"8598",4
"8599",3
"8600",3
"8601",1
"8602",4
"8603",1
"8604",2
"8605",1
"8606",1
"8607",3
"8608",4
"8609",3
"8610",1
"8611",3
"8612",3
"8613",3
"8614",1
"8615",1
"8616",3
"8617",3
"8618",1
"8619",1
"8620",3
"8621",3
"8622",3
"8623",3
"8624",1
"8625",3
"8626",1
"8627",2
"8628",3
"8629",3
"8630",3
"8631",1
"8632",4
"8633",3
"8634",4
"8635",3
"8636",3
"8637",1
"8638",1
"8639",1
"8640",3
"8641",3
"8642",1
"8643",4
"8644",1
"8645",4
"8646",1
"8647",1
"8648",1
"8649",3
"8650",1
"8651",4
"8652",3
"8653",4
"8654",3
"8655",3
"8656",3
"8657",1
"8658",1
"8659",3
"8660",4
"8661",1
"8662",3
"8663",1
"8664",1
"8665",1
"8666",1
"8667",1
"8668",1
"8669",1
"8670",1
"8671",3
"8672",3
"8673",3
"8674",3
"8675",1
"8676",4
"8677",1
"8678",3
"8679",1
"8680",1
"8681",3
"8682",3
"8683",4
"8684",1
"8685",1
"8686",3
"8687",4
"8688",1
"8689",1
"8690",4
"8691",4
"8692",3
"8693",4
"8694",2
"8695",1
"8696",3
"8697",1
"8698",3
"8699",4
"8700",4
"8701",4
"8702",3
"8703",3
"8704",1
"8705",3
"8706",1
"8707",3
"8708",4
"8709",3
"8710",3
"8711",3
"8712",1
"8713",3
"8714",3
"8715",1
"8716",1
"8717",1
"8718",3
"8719",3
"8720",3
"8721",1
"8722",3
"8723",4
"8724",3
"8725",1
"8726",3
"8727",3
"8728",4
"8729",1
"8730",3
"8731",1
"8732",3
"8733",1
"8734",3
"8735",1
"8736",1
"8737",1
"8738",1
"8739",3
"8740",3
"8741",3
"8742",4
"8743",3
"8744",2
"8745",1
"8746",3
"8747",3
"8748",1
"8749",1
"8750",3
"8751",1
"8752",1
"8753",3
"8754",1
"8755",1
"8756",1
"8757",1
"8758",1
"8759",3
"8760",1
"8761",3
"8762",1
"8763",3
"8764",3
"8765",1
"8766",1
"8767",3
"8768",3
"8769",3
"8770",1
"8771",3
"8772",3
"8773",1
"8774",1
"8775",3
"8776",3
"8777",3
"8778",3
"8779",3
"8780",1
"8781",3
"8782",3
"8783",3
"8784",1
"8785",3
"8786",4
"8787",3
"8788",3
"8789",3
"8790",1
"8791",1
"8792",3
"8793",3
"8794",1
"8795",4
"8796",1
"8797",4
"8798",1
"8799",3
"8800",3
"8801",1
"8802",3
"8803",4
"8804",1
"8805",1
"8806",3
"8807",3
"8808",3
"8809",4
"8810",4
"8811",1
"8812",1
"8813",3
"8814",3
"8815",4
"8816",3
"8817",1
"8818",3
"8819",1
"8820",1
"8821",4
"8822",3
"8823",1
"8824",1
"8825",3
"8826",3
"8827",3
"8828",1
"8829",1
"8830",1
"8831",1
"8832",1
"8833",1
"8834",1
"8835",1
"8836",3
"8837",1
"8838",1
"8839",3
"8840",3
"8841",1
"8842",1
"8843",1
"8844",3
"8845",3
"8846",3
"8847",3
"8848",1
"8849",1
"8850",1
"8851",1
"8852",1
"8853",3
"8854",3
"8855",3
"8856",4
"8857",3
"8858",1
"8859",3
"8860",3
"8861",1
"8862",1
"8863",3
"8864",3
"8865",1
"8866",1
"8867",3
"8868",1
"8869",3
"8870",3
"8871",1
"8872",1
"8873",1
"8874",3
"8875",3
"8876",3
"8877",1
"8878",4
"8879",3
"8880",3
"8881",2
"8882",3
"8883",3
"8884",1
"8885",1
"8886",3
"8887",3
"8888",3
"8889",4
"8890",1
"8891",3
"8892",4
"8893",3
"8894",3
"8895",3
"8896",4
"8897",3
"8898",1
"8899",1
"8900",1
"8901",3
"8902",1
"8903",1
"8904",1
"8905",3
"8906",1
"8907",1
"8908",1
"8909",1
"8910",3
"8911",3
"8912",3
"8913",3
"8914",2
"8915",3
"8916",4
"8917",4
"8918",1
"8919",4
"8920",1
"8921",3
"8922",4
"8923",3
"8924",1
"8925",1
"8926",1
"8927",3
"8928",3
"8929",3
"8930",1
"8931",1
"8932",3
"8933",1
"8934",1
"8935",4
"8936",1
"8937",1
"8938",3
"8939",1
"8940",3
"8941",3
"8942",4
"8943",3
"8944",4
"8945",1
"8946",1
"8947",3
"8948",1
"8949",3
"8950",1
"8951",3
"8952",3
"8953",4
"8954",1
"8955",3
"8956",3
"8957",3
"8958",1
"8959",3
"8960",3
"8961",3
"8962",4
"8963",3
"8964",2
"8965",4
"8966",4
"8967",1
"8968",3
"8969",3
"8970",4
"8971",1
"8972",3
"8973",3
"8974",3
"8975",3
"8976",3
"8977",3
"8978",1
"8979",1
"8980",3
"8981",3
"8982",1
"8983",3
"8984",3
"8985",4
"8986",3
"8987",1
"8988",1
"8989",3
"8990",3
"8991",3
"8992",1
"8993",3
"8994",4
"8995",1
"8996",1
"8997",3
"8998",1
"8999",1
"9000",1
"9001",1
"9002",3
"9003",3
"9004",1
"9005",1
"9006",3
"9007",4
"9008",1
"9009",1
"9010",3
"9011",3
"9012",3
"9013",1
"9014",4
"9015",3
"9016",1
"9017",3
"9018",1
"9019",1
"9020",4
"9021",1
"9022",1
"9023",3
"9024",1
"9025",3
"9026",1
"9027",3
"9028",3
"9029",3
"9030",4
"9031",3
"9032",1
"9033",1
"9034",1
"9035",3
"9036",1
"9037",1
"9038",1
"9039",3
"9040",1
"9041",4
"9042",3
"9043",3
"9044",3
"9045",3
"9046",1
"9047",1
"9048",3
"9049",4
"9050",1
"9051",1
"9052",1
"9053",3
"9054",3
"9055",1
"9056",3
"9057",1
"9058",3
"9059",3
"9060",1
"9061",3
"9062",1
"9063",4
"9064",1
"9065",3
"9066",3
"9067",1
"9068",3
"9069",1
"9070",3
"9071",1
"9072",1
"9073",3
"9074",1
"9075",1
"9076",3
"9077",3
"9078",1
"9079",1
"9080",1
"9081",1
"9082",3
"9083",1
"9084",1
"9085",1
"9086",3
"9087",3
"9088",4
"9089",3
"9090",1
"9091",1
"9092",1
"9093",3
"9094",1
"9095",3
"9096",1
"9097",1
"9098",1
"9099",1
"9100",3
"9101",3
"9102",4
"9103",1
"9104",3
"9105",3
"9106",1
"9107",3
"9108",1
"9109",1
"9110",3
"9111",3
"9112",3
"9113",3
"9114",1
"9115",1
"9116",4
"9117",3
"9118",3
"9119",1
"9120",3
"9121",1
"9122",3
"9123",1
"9124",4
"9125",1
"9126",3
"9127",1
"9128",3
"9129",3
"9130",3
"9131",4
"9132",3
"9133",3
"9134",3
"9135",4
"9136",4
"9137",4
"9138",3
"9139",1
"9140",3
"9141",3
"9142",1
"9143",1
"9144",1
"9145",1
"9146",3
"9147",3
"9148",1
"9149",4
"9150",3
"9151",3
"9152",1
"9153",1
"9154",3
"9155",3
"9156",3
"9157",2
"9158",3
"9159",3
"9160",3
"9161",1
"9162",3
"9163",4
"9164",3
"9165",4
"9166",1
"9167",1
"9168",3
"9169",1
"9170",1
"9171",1
"9172",1
"9173",3
"9174",1
"9175",1
"9176",1
"9177",1
"9178",3
"9179",1
"9180",3
"9181",1
"9182",1
"9183",4
"9184",4
"9185",1
"9186",3
"9187",1
"9188",3
"9189",3
"9190",3
"9191",3
"9192",1
"9193",3
"9194",3
"9195",3
"9196",1
"9197",1
"9198",3
"9199",3
"9200",3
"9201",1
"9202",3
"9203",3
"9204",1
"9205",3
"9206",4
"9207",1
"9208",3
"9209",4
"9210",3
"9211",3
"9212",1
"9213",1
"9214",1
"9215",1
"9216",1
"9217",1
"9218",1
"9219",1
"9220",1
"9221",1
"9222",1
"9223",3
"9224",3
"9225",3
"9226",1
"9227",1
"9228",3
"9229",2
"9230",3
"9231",3
"9232",2
"9233",1
"9234",3
"9235",3
"9236",4
"9237",1
"9238",4
"9239",3
"9240",3
"9241",4
"9242",3
"9243",1
"9244",3
"9245",1
"9246",1
"9247",3
"9248",1
"9249",4
"9250",4
"9251",1
"9252",1
"9253",3
"9254",3
"9255",1
"9256",3
"9257",3
"9258",3
"9259",2
"9260",1
"9261",4
"9262",3
"9263",3
"9264",1
"9265",3
"9266",1
"9267",1
"9268",1
"9269",1
"9270",3
"9271",3
"9272",1
"9273",1
"9274",3
"9275",1
"9276",1
"9277",1
"9278",1
"9279",3
"9280",3
"9281",3
"9282",3
"9283",1
"9284",3
"9285",1
"9286",4
"9287",3
"9288",1
"9289",1
"9290",3
"9291",3
"9292",1
"9293",4
"9294",4
"9295",1
"9296",3
"9297",4
"9298",1
"9299",4
"9300",1
"9301",3
"9302",1
"9303",3
"9304",3
"9305",1
"9306",1
"9307",3
"9308",1
"9309",4
"9310",4
"9311",1
"9312",4
"9313",1
"9314",4
"9315",3
"9316",1
"9317",3
"9318",3
"9319",1
"9320",4
"9321",3
"9322",3
"9323",1
"9324",3
"9325",1
"9326",1
"9327",3
"9328",1
"9329",4
"9330",3
"9331",1
"9332",3
"9333",2
"9334",1
"9335",1
"9336",4
"9337",4
"9338",1
"9339",3
"9340",1
"9341",3
"9342",3
"9343",4
"9344",1
"9345",1
"9346",4
"9347",3
"9348",3
"9349",3
"9350",3
"9351",2
"9352",4
"9353",1
"9354",3
"9355",3
"9356",1
"9357",1
"9358",1
"9359",3
"9360",3
"9361",1
"9362",3
"9363",3
"9364",4
"9365",1
"9366",1
"9367",3
"9368",1
"9369",1
"9370",1
"9371",4
"9372",1
"9373",4
"9374",1
"9375",1
"9376",3
"9377",3
"9378",1
"9379",1
"9380",3
"9381",4
"9382",3
"9383",3
"9384",4
"9385",3
"9386",1
"9387",4
"9388",2
"9389",1
"9390",1
"9391",4
"9392",4
"9393",1
"9394",1
"9395",1
"9396",1
"9397",1
"9398",4
"9399",3
"9400",1
"9401",3
"9402",3
"9403",3
"9404",1
"9405",3
"9406",3
"9407",1
"9408",1
"9409",1
"9410",1
"9411",3
"9412",1
"9413",3
"9414",1
"9415",3
"9416",4
"9417",3
"9418",3
"9419",1
"9420",3
"9421",1
"9422",3
"9423",3
"9424",4
"9425",4
"9426",1
"9427",1
"9428",1
"9429",1
"9430",3
"9431",3
"9432",3
"9433",4
"9434",1
"9435",2
"9436",3
"9437",3
"9438",3
"9439",3
"9440",1
"9441",1
"9442",3
"9443",3
"9444",3
"9445",3
"9446",1
"9447",3
"9448",3
"9449",1
"9450",3
"9451",4
"9452",1
"9453",4
"9454",1
"9455",1
"9456",1
"9457",3
"9458",1
"9459",1
"9460",3
"9461",3
"9462",3
"9463",1
"9464",1
"9465",3
"9466",4
"9467",3
"9468",4
"9469",3
"9470",1
"9471",3
"9472",3
"9473",3
"9474",1
"9475",3
"9476",3
"9477",4
"9478",3
"9479",3
"9480",3
"9481",1
"9482",4
"9483",1
"9484",3
"9485",1
"9486",3
"9487",3
"9488",1
"9489",3
"9490",1
"9491",3
"9492",3
"9493",3
"9494",3
